algorithm	0	1	2	3	4	5	minimum_rank_avg	min_node_zscore	avg_recon_dist	seed	noise	sample_size	num_genes	data_file
adage	3.36	3.388	3.25	3.42	3.26	3.22	3.3076	0.4666778935579676	4.916739415007887	917617	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.2880000000000003	1.5319999999999998	1.71	1.16	1.93	1.68	1.6024	2.1856225153557265	4.597088701254421	917617	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.79	2.82	2.1981333333333333	1.8642848785500767	4.59711776396407	917617	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.024	1.045	1.02	1.07	1.0	1.0318	-1.1499174909098508	4.597280374647855	917617	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.136	1.5919999999999999	1.985	1.586666666666667	1.57	2.34	1.8147333333333333	2.0711905310086687	4.604466754244637	798984	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	2.792	1.776	1.97	2.7666666666666666	2.15	2.74	2.280533333333333	-0.8078724624422691	4.701514113647293	798984	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.42	1.5959999999999999	1.73	1.1466666666666667	2.07	1.66	1.6405333333333334	1.7295306225195533	4.5972913772895785	798984	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	1.9584248071228096	4.59711776396407	798984	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.024	1.045	1.0266666666666666	1.12	1.0	1.0431333333333332	-1.0518335102439471	4.597282001269425	798984	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.2680000000000002	1.66	1.87	1.5666666666666669	1.92	2.08	1.8193333333333332	1.2347913261089374	4.600439374128127	652732	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.2119999999999997	3.2880000000000003	3.265	3.32	3.27	3.22	3.2726	-1.9754401579528265	4.9149627451481015	652732	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.388	1.476	1.78	1.18	2.17	1.56	1.6332	1.5788182177432828	4.597243397657712	652732	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	2.094811388089732	4.597117763964068	652732	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.012	1.05	1.04	1.13	1.0	1.0464	-1.1901029399854444	4.5973156948947285	652732	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.2039999999999997	1.9240000000000002	2.075	1.74	1.85	2.08	1.9338	2.0991887473834483	4.602618587429436	588906	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.384	3.2960000000000003	3.335	3.3666666666666667	3.28	3.26	3.307533333333333	0.76081842501311	4.888628753945733	588906	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.364	1.564	1.77	1.1333333333333333	1.84	1.54	1.5694666666666666	2.0343681358803334	4.5971492104295315	588906	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	-1.9379308433131304	4.597117763964068	588906	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.036	1.03	1.0133333333333334	1.0	1.0	1.0158666666666667	-0.894710584350603	4.597284220158497	588906	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.364	2.472	2.17	2.4266666666666667	2.18	2.24	2.2977333333333334	1.7321742088386225	4.599766251107266	513237	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3760000000000003	3.4	3.26	3.3266666666666667	3.17	3.02	3.235333333333333	0.9873116949282668	5.2212981741398	513237	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.416	1.544	1.765	1.1266666666666667	2.25	1.76	1.6891333333333336	2.0814983104547933	4.597146209729691	513237	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.36	2.54	2.58	1.26	1.78	2.82	2.1959999999999997	1.956953959670361	4.59711776396407	513237	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.008	1.055	1.02	1.07	1.0	1.0306	-1.1555688413550127	4.597277843372758	513237	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.292	1.504	2.485	2.313333333333333	2.25	2.36	2.1824666666666666	-1.39583160213792	4.601019677538513	57167	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	2.964	1.808	1.345	2.9133333333333336	1.6	1.86	1.9052666666666669	1.0720590300190491	4.8937109659043765	57167	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.2880000000000003	1.504	1.815	1.1666666666666667	1.9	1.66	1.6091333333333335	2.2021343987237785	4.597166677672061	57167	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.54	2.57	1.2666666666666666	1.82	2.76	2.191333333333333	-1.8632081408740937	4.59711776396407	57167	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.048	1.02	1.04	1.01	1.0	1.0236	-0.7226883878466849	4.597213575508895	57167	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.24	2.12	2.04	2.44	2.29	2.32	2.242	1.4058424645392733	4.600902691998941	62765	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.052	1.94	1.365	3.04	1.59	1.52	1.891	1.0380260013570046	4.7844719352847935	62765	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.376	1.5519999999999998	1.82	1.106666666666667	1.88	1.64	1.5997333333333332	1.4355725987535355	4.597308234344967	62765	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.79	2.82	2.1981333333333333	1.8831831607117504	4.59711776396407	62765	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.028	1.03	1.0133333333333334	1.0	1.0	1.0142666666666666	-0.8563445421513165	4.597214156876533	62765	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.0439999999999996	2.3480000000000003	1.87	1.86	1.75	1.82	1.9296	2.1417788150738746	4.599696995299917	58810	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3160000000000003	3.352	3.36	3.16	3.38	3.26	3.3024	-0.5534112905691788	5.13964779105959	58810	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.36	1.584	1.77	1.14	2.09	1.7	1.6567999999999998	1.435297104181038	4.5973521327627775	58810	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	2.1068572223643427	4.59711776396407	58810	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.02	1.05	1.0266666666666666	1.04	1.0	1.0273333333333334	-1.2229235544115342	4.597274904708034	58810	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.3280000000000003	1.712	1.85	1.346666666666667	1.83	2.12	1.7717333333333336	2.1853246764464647	4.599719114128695	756219	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3680000000000003	3.428	3.395	3.26	3.09	3.32	3.2985999999999995	-0.8361650097309097	4.902607246620435	756219	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.332	1.58	1.79	1.14	2.19	1.84	1.7079999999999995	2.0862394664650936	4.597183538243798	756219	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	-2.09479306989187	4.59711776396407	756219	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.032	1.02	1.0133333333333334	1.0	1.0	1.0130666666666666	-0.9910437555310876	4.597242508369682	756219	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.208	1.72	1.81	1.6133333333333333	1.52	2.0	1.7326666666666668	1.834843634900772	4.599499490084682	587979	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.22	3.412	3.39	3.273333333333333	3.33	3.1	3.3010666666666664	0.9916795138479771	4.960814121049301	587979	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.2880000000000003	1.568	1.815	1.1333333333333333	1.88	1.64	1.6072666666666666	1.6772882187799818	4.597194610578169	587979	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.532	2.565	1.2666666666666666	1.83	2.78	2.1947333333333328	1.8593188014287183	4.59711776396407	587979	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.064	1.02	1.0333333333333334	1.03	1.0	1.0294666666666668	-0.16513990729666578	4.597162533153396	587979	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.228	2.344	1.985	2.1466666666666665	1.91	2.1	2.0971333333333333	1.7855506582934069	4.6008447461838236	485702	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3480000000000003	3.292	3.355	3.286666666666666	3.28	2.96	3.234733333333333	-0.28991316756551805	4.916355315440494	485702	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.42	1.5519999999999998	1.7	1.1	2.31	1.86	1.7044	2.1454541921656705	4.597135415952106	485702	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.79	2.82	2.1981333333333333	-2.0276655151473646	4.59711776396407	485702	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.004	1.02	1.045	1.0466666666666666	1.1	1.0	1.0423333333333331	-0.8765849131667982	4.597254706417047	485702	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.1319999999999997	2.3280000000000003	2.1	1.7066666666666668	1.94	2.3	2.074933333333333	2.0342821029909417	4.603192713384487	1661	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.008	1.696	1.355	2.92	1.66	2.06	1.9382	-1.2017871134674338	4.783537087008972	1661	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.252	1.5719999999999998	1.72	1.1333333333333333	2.06	1.8	1.657066666666667	2.072874012834613	4.597098120308597	1661	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.79	2.82	2.1981333333333333	-1.8580208491210608	4.59711776396407	1661	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.012	1.065	1.0533333333333332	1.11	1.0	1.0480666666666667	-0.8915593505201382	4.597245934960205	1661	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.1519999999999997	1.84	2.03	2.06	1.79	2.0	1.944	1.464483904313559	4.603962910614852	903778	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.076	1.896	1.355	2.953333333333333	1.61	2.1	1.9828666666666668	-0.4602572879206794	4.873426636848809	903778	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.4	1.484	1.75	1.1733333333333331	2.17	1.88	1.691466666666667	2.166550199442097	4.597101919326362	903778	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	1.9740064297982152	4.59711776396407	903778	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.012	1.05	1.0333333333333334	1.11	1.0	1.0410666666666668	-1.2682757545154344	4.597271210304261	903778	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.148	2.088	1.735	1.96	2.08	1.92	1.9566000000000003	1.878097913162635	4.5993970922215865	840949	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.236	3.2960000000000003	3.38	3.333333333333333	3.29	3.14	3.287866666666667	0.4926666913022642	4.989082693335011	840949	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.3040000000000003	1.584	1.72	1.2	2.05	1.7	1.6507999999999998	2.010535227034123	4.597171155618486	840949	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	-1.8651639379242544	4.59711776396407	840949	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.02	1.04	1.06	1.13	1.0	1.05	-0.5363154843079305	4.59720744428863	840949	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.36	1.7480000000000002	2.06	1.5	2.13	1.94	1.8756	1.4706816822819342	4.598411640789882	438018	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.344	3.3680000000000003	3.41	3.28	3.17	3.2	3.2856	1.4458777960758395	5.081161945785111	438018	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.408	1.548	1.79	1.1333333333333333	1.76	1.7	1.5862666666666667	2.14845042638574	4.597068756180347	438018	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.79	2.82	2.1981333333333333	2.094948206999068	4.59711776396407	438018	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.008	1.028	1.01	1.0266666666666666	1.0	1.0	1.0129333333333332	-1.0162970123278776	4.597186672865571	438018	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.372	1.7719999999999998	2.42	1.7933333333333332	2.12	1.98	2.017066666666667	0.5762391712869404	4.601878140344838	331135	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3360000000000003	3.252	3.35	3.2466666666666666	3.33	3.1	3.255733333333333	-0.7897004204327179	4.933456791539396	331135	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.444	1.536	1.79	1.1666666666666667	2.24	1.68	1.6825333333333332	1.6931017947560068	4.597199553832397	331135	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.3680000000000003	2.528	2.595	1.26	1.79	2.82	2.1986	-1.8650876687440991	4.59711776396407	331135	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.052	1.015	1.0466666666666666	1.06	1.02	1.0387333333333335	0.22745809327121325	4.597182785629905	331135	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.1	1.952	2.51	2.893333333333333	2.08	2.08	2.3030666666666666	1.9750368761540047	4.601362431621956	568994	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.412	3.4560000000000004	3.375	3.2533333333333334	3.4	3.12	3.3208666666666664	0.335206836599331	5.198081356469624	568994	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.2880000000000003	1.608	1.795	1.18	2.09	1.6	1.6545999999999998	1.812590271742749	4.597209093001703	568994	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.528	2.585	1.2666666666666666	1.79	2.8	2.1939333333333333	-2.0940508433564258	4.59711776396407	568994	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.036	1.035	1.0066666666666666	1.01	1.0	1.0175333333333332	-0.7553760936315269	4.59721835629049	568994	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.26	1.7519999999999998	2.435	2.12	2.19	2.38	2.1754	1.974333608428857	4.601246130111534	534707	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.3360000000000003	3.4	3.275	3.273333333333333	3.22	3.1	3.2536666666666667	-1.0530690594529435	4.957750124286722	534707	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.504	1.5519999999999998	1.765	1.1666666666666667	2.19	1.84	1.7027333333333334	1.8905296839156036	4.597207766948925	534707	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.524	2.59	1.2666666666666666	1.78	2.82	2.196133333333333	-2.0115170130248092	4.59711776396407	534707	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.024	1.06	1.0333333333333334	1.13	1.02	1.0534666666666666	-1.1751971477074998	4.597300603015305	534707	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	3.352	2.224	1.97	2.4066666666666667	1.93	2.12	2.130133333333333	0.523914351232484	4.598396684575207	868654	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
adage	3.008	1.8319999999999999	1.31	2.953333333333333	1.84	1.72	1.9310666666666667	-0.5104552679527431	4.8114917241889765	868654	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
pca	2.3080000000000003	1.556	1.735	1.18	1.94	1.58	1.5981999999999998	1.6052657126884236	4.59727783126137	868654	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
ica	2.38	2.532	2.565	1.2666666666666666	1.83	2.78	2.1947333333333328	-1.8652618085280024	4.59711776396407	868654	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
nmf	1.0	1.056	1.005	1.0333333333333334	1.0	1.02	1.0228666666666666	0.2597361990557477	4.5971906937235145	868654	3.0	2000	1000	data/simulation/sim_data_samplesize_2000_noise_3_genes_1000.tsv
tybalt	2.784	1.568	1.43	1.5466666666666666	1.56	1.0	1.4209333333333334	0.7854111273338541	2.870989848773247	1141	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
adage	2.8480000000000003	1.272	1.07	2.68	1.1	1.16	1.4564	1.5530790422495109	3.8558307985102274	1141	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
pca	1.368	1.04	1.16	1.04	1.02	1.0	1.052	-1.0269805170936486	2.868453093227733	1141	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
ica	1.328	2.416	1.52	1.1866666666666668	1.12	1.24	1.4965333333333333	-0.10882436253907787	2.8684376691379887	1141	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
nmf	1.0	1.168	1.49	1.4533333333333334	1.36	1.36	1.3662666666666667	1.9629427553238217	2.8684934178624277	1141	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
tybalt	3.272	1.456	1.27	1.7733333333333334	1.44	1.16	1.4198666666666668	1.5620382114859068	2.8706919511380398	531768	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
adage	2.312	1.0	1.08	2.453333333333333	1.16	1.2	1.3786666666666667	1.0237646311566535	3.0793647854196107	531768	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
pca	1.296	1.072	1.18	1.0533333333333332	1.0	1.0	1.0610666666666666	-0.12414065412120848	2.868438415781489	531768	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
ica	1.44	2.128	1.73	1.2133333333333334	1.24	1.24	1.5102666666666669	-0.010603822460552578	2.8684376691379923	531768	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
nmf	1.0	1.168	1.49	1.4533333333333334	1.36	1.36	1.3662666666666667	1.9636438532008984	2.868493575073536	531768	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
tybalt	2.928	1.376	1.28	1.346666666666667	1.18	1.28	1.292533333333333	1.4853411354285218	2.870527275560444	769282	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
adage	2.752	1.168	1.02	2.8266666666666667	1.08	1.16	1.4509333333333334	-1.6441848746826448	3.198794660307902	769282	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
pca	1.4480000000000002	1.056	1.23	1.0133333333333334	1.02	1.0	1.0638666666666663	-0.8135727558458132	2.868434693286996	769282	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
ica	1.328	2.416	1.52	1.1866666666666668	1.12	1.24	1.4965333333333333	0.10882436253664413	2.8684376691379887	769282	1.0	8000	500	data/simulation/sim_data_samplesize_8000_noise_1_genes_500.tsv
